news
"							        • LOKASI PELAYANAN SIM KELILING POLRESTABES BANDUNG (Kota Bandung)Senin, 23 Januari 2023BTC fashion mall PasteurDANThe Kings KepatihanSelasa, 24 Januari 2023ITC Kebon KalapaDANUbertos Ujung BerungRabu, 25 Januari 2023BTC fashion mall PasteurDANLucky Square AntapaniKamis, 26 Januari 2023The Kings Kepatihan DANPasar Modern BatununggalJumat, 27 Januari 2023ITC Kebon KalapaDANLucky Square AntapaniSabtu, 28 Januari 2023Radio Dahlia Jl. BurangrangDANPasar Modern BatununggalMinggu, 29 Januari 2023TIDAK BEROPERASIPENDAFTARAN Mall Pelayanan Publik Kota BandungDan Metro Indah MallBuka dari jam 09.00 – 12.00Buka dari Senin – Sabtu*Jadwal dapat berubah sewaktu-waktu dari Polrestabes BandungBiaya untuk memperpanjang SIM :o    SIM A Rp 80.000o    SIM C Rp 75.000o    Biaya asuransi Rp 50.000o    Biaya tes kesehatan Rp 50.000Catatan:1. Jika warga Kota Bandung membawa surat keterangan Tes Kesehatan Sendiri Dari Puskesmas atau Rumah Sakit, Tidak dikenakan Biaya Tes Kesehatan yg disebutkan diatas.2. Tes kesehatan mencakup: Tes Penglihatan, Pendengaran dan Cacat Fisik.3.Biaya asuransi, pihak satlantas polrestabes kota Bandung menghimbau dan menyarankan untuk membayar biaya tersebut.4. Mulai beroperasi mulai pukul 08.00 WIB – selesai (datang 1 jam sebelumnya lebih baik).5. Khusus Minggu di mulai pukul 06.00 WIB – selesai6. Khusus Memperpanjang SIM A dan SIM C.7. Melayani Secara Online Untuk SIM A dan C Seluruh Indonesia.8.Syarat:a.        Foto copy E-KTP 3 lembar (KTP lama tidak bisa dilayani).b.        SIM Asli dan foto copy 3 lembar yang akan diperpanjang masa berlaku.c.        Alat tulis sendiri.d.        Apabila SIM yang telah melebihi masa berlakunya, harus  di proses di SATPAS / POLRES masing masing sesuai domisili KTP dengan cara mengajukan permohonan pembuatan SIM baru.(Sumber: Satlantas Polrestabes Bandung)• LOKASI PELAYANAN SIM KELILING POLRESTA BANDUNG (Kabupaten Bandung)Senin, 23 Januari 2023The Matic Mall MajalayaDANGriya Grand Cinunuk (Cileunyi)Selasa, 24 Januari 2023Alun-Alun CicalengkaDANAlun-Alun BanjaranRabu, 25 Januari 2023Alun-alun Ciwidey DANKantor Kecamatan CiparayKamis, 26 Januari 2023Taman kota BalaendahDANBank HIK CileunyiJumat, 27 Januari 2023Taman kota Balaendah DANKantor Kecamatan Pangalengan Sabtu, 28 Januari 2023Toserba Prama Banjaran DANBORMA Katapang Minggu, 29 Januari 2023TIDAK BEROPERASI(Sumber: Satlantas Polresta Bandung)*Jadwal dapat berubah sewaktu-waktu dari Polres BandungPELAYANAN SIM POLRES CIMAHI (Kota Cimahi dan Kab. Bandung Barat)Tiap Hari SeninLokasi: Alun-Alun Kota CimahiTiap Hari SelasaLokasi: Mesjid Agung Lembang (KBB)Tiap Hari RabuLokasi: Cimahi Mall Kota CimahiTiap Hari KamisLokasi: Alun-Alun Kota CimahiTiap Hari JumatLokasi: Gerbang Tol Padalarang TimurTiap Hari SabtuLokasi: Cimahi Mall Kota Cimahi*Jadwal dapat berubah sewaktu-waktu dari Polres Cimahi(Sumber: Satlantas Polres Cimahi)Redaktur: Wildan Damang 										                                                                                                                                 									"
"							        sekitarBandungcom – Untuk meningkatkan ketentraman dan ketertiban umum (trantibum) di tengah masyarakat, Pemerintah Kota (Pemkot) Bandung memfokuskan tiga hal untuk diintervensi lebih jauh. Di antaranya kejahatan seksual, vandalisme, dan narkoba.Tiga fokus ini dibahas oleh Sekretaris Daerah (Sekda) Kota Bandung, Ema Sumarna saat pembinaan kepada 600 anggota Satpol PP, Jumat 20 Januari 2023 di Hotel Horison.Ema menegaskan pada para aparat untuk tidak menganggap sepele trantibum. Sebab hal tersebut merupakan hak rakyat yang menjadi kewajiban bagi negara dan pemerintah untuk bisa memenuhinya.“Terlebih ini sudah masuk tahun politik yang harus kita antisipasi untuk menghadirkan ketentraman dan ketertiban umum bagi masyarakat,” ujar Ema.Sehingga, ia menilai, perlu adanya kesigapan fisik dan mental untuk menyambut musim politik mendatang.“Semangat dan konsistensi serta tanggung jawab yang harusnya menggema dalam praktik untuk menghadirkan trantibum,” tegasnya.Selain itu, Ema menggarisbawahi beberapa poin yang harus menjadi fokus dalam meningkatkan trantibum. Pertama, pemberantasan kriminalitas terutama kejatahan seksual.“Kriminalitas saat ini berada pada poin yang harus mendapatkan atensi maksimal dari kita semua. Sekarang ini terjadi kerawanan kejahatan seksual. Begal seksual itu sudah terjadi di Kota Bandung, bahkan secara intensitas kejadian sudah cukup mengkhawatirkan,” ungkapnya.Lalu kedua, vandalisme. Salah satunya yang terjadi di Sumur Bandung. Ema mengatakan, jika aparat kewilayahan rutin berkeliling ke lapangan, kejadian itu seharusnya bisa dicegah.“Patut dievaluasi, apakah linmas dioptimalkan atau tidak. Kader pembangunan di kewilayahannya digerakkan atau tidak,” ucapnya.Kemudian yang ketiga, narkoba. Ia menekankan agar permasalahan ini harus bisa dicegah dari struktur terbawah tatanan pemerintahan, yakni lurah dan camat.“Apalagi aparatur keamanan di Kota Bandung itu banyak, jumlahnya sampai 15.496 orang. Harus bisa dioptimalkan SDM ini,” tutur Ema.Terlebih Kota Bandung memiliki 22 jalur akses masuk, itupun belum termasuk jalan tikus. Sehingga perlu adanya upaya lebih untuk meningkatkan trantibum bagi masyarakat.“Kota ini sedemikian seksi. Banyak orang yang bergantung dengan kota ini. Sehingga fasilitas pun harus terus kita optimalkan untuk mendukung trantibum di Kota Bandung,” lanjutnya.Ia mengakui, salah satu kelemahan penerangan jalan umum (PJU) di Kota Bandung adalah posisi dan jumlah yang belum seimbang. “Lampu itu kalau tidak di kanan, ya kiri saja.Banyak juga yang tertutup oleh pohon. Harusnya bisa dibuat zig-zag biar lebih caang baranang. CCTV juga harus bisa melihat lokasi-lokasi yang bisa terpantau potensi kejahatannya,” harap Ema.Sementara itu, Kepala Satpol PP Kota Bandung, Rasdian Setiadi menginstruksikan seluruh anggotanya untuk terus berinovasi dan melakukan perubahan yang lebih baik dalam menciptakan trantibum.“Mari kita lakukan perubahan. Jadilah polisi pamong praja bagi diri kita sendiri. Bertugas menjaga ketertiban dan keamanan bagi masyarakat,” imbau Rasdian.Meski menurutnya, tugas Satpol PP kadang berada pada kondisi dilematis saat berada di lapangan. Ibarat dua sisi mata uang, Satpol PP dituntut harus humanis dan tegas. “Ada saatnya kita humanis dan ada saatnya kita melakukan ketegasan. Kalau kita punya kinerja yang baik, maka akan berdampak baik juga pada kita,” katanya.“Maka dari itu, mari kita saling bahu membahu, tunjukkan komitmen kita. Silakan lakukan penertiban nonyustisial,” imbuh Rasdian. (din)**Sumber berita : bandung.go.id										                                                                                                                                 									"
"							        sekitarBandungcom – Pertandingan Liga 1 pekan ke 19 yang akan digelar pada hari ini, Jum’at 20 Januari 2023 pukul 18.30 akan mempertemukan dua klub yang sekarang sedang naik daun yakni Persib Bandung dan Madura United.Walaupun berbeda posisi dalam klasemen liga 1, Persib sebagai tim yang tempo hari memenangkan duel melawan Persija Jakarta optimis kantongi 3 poin pada duel kali ini.Optimimisme tersebut dikarenakan pada pertandingan kali ini terdapat dua punggawa tinas yang akan memperkuat line up Persib Bandung, yakni Ricky Kambuaya dan Rachmat Irianto.Optimimisme lain juga muncul dari Persib mengingat tim yang dikomandoi oleh Luis Milla ini dalam sembilan laga terakhirnya meraih hal positif dengan 7 kali kemenangan dan 2 kali seri.Meski berada pada posisi ke 5 di klasemen dengan koleksi 33 poin dari 17 pertandingan, Persib yakin akan terus naik dan mencapai puncak klasemen.										                                                                                                                                 									"
"							        sekitarBandungcom – Akibat aksi segelintir bobotoh, Persib Bandung kembali terkena denda dari PSSI setelah laga kontra Persija Jakarta di Stadion Gelora Bandung Lautan Api (GBLA), Kota Bandung, pada Rabu 11 Januari 2023 kemarin.Berdasarkan surat keputusan Komdis PSSI tertanggal 17 Januari 2023, Persib Bandung dikenakan sanksi denda mencapai Rp 120 juta atas dua pelanggaran yang terjadi dalam laga tersebut.Dua pelanggaran tersebut ialah pemasangan spanduk yang bersifat provokatif dan diskriminatif dengan denda Rp 20 juta dan pelemparan botol plastik berisi air juga penyalaan flare dan smoke bomb dengan denda Rp 100 juta. Jadi total denda yang diterima Persib sebesar Rp.120 Juta.Sepanjang Liga 1 2022-2023 ini bukan denda yang pertama kalinya bagi Persib.  Dua pelanggaran sebelumnya, dengan pelanggaran yang sama, Komdis PSSI menjatuhkan sanksi denda yang lebih besar, yakni Rp 200 juta untuk masing-masing pelanggaran yang terjadi.Pelanggaran penyalaan flare dan smoke bomb pertama yang diterima Persib adalah pada laga Persib kontra Bhayangkara FC di Stadion Wibawa Mukti, Cikarang, Kabupaten Bekasi, pada 24 Juli 2022. Berdasarkan hasil Sidang Komdis PSSI pada 29 Juli 2022, Persib dikenakan denda sebesar Rp. 200 Juta.Sanksi kedua dengan pelanggan serupa terjadi pada laga Persib kontra PSS Sleman di Stadion Maguwoharjo, Sleman, Yogyakarta, 19 Agustus 2022. Berdasarkan hasil sidang Komdis PSSI tanggal 24 Agustus 2022, Persib Bandung kembali dikenakan denda sebesar Rp. 200 Juta juga.Jadi total uang yang disetor Persib ke PSSI selama musim liga 1 2022-2023 kurang lebih mencapai angka Rp. 500 Juta.Artikel ini telah tayang sebelumnya di Tribunjabar.id dengan Judul Persib Bandung Setor Rp 500 Juta ke PSSI Akibat Ulah Bobotoh Sepanjang Putaran Pertama Liga 1Redaktur : Wildan DamangFoto : 										                                                                                                                                 									"
"							        sekitarBandungcom – Seorang pemuda yang bekerja menjadi Office Boy (OB) di sebuah perusahaan depo rokok ditangkap Satuan Reserse Kriminal (Satreskrim) Polresta Bandung karena diduga mencuri uang senilai ratusan juta dari perusahaan tempat dia bekerja yaitu di Kantor Rokok Depo Soreang, Jalan Gandasari No. 5A Kampung Gandasoli, Desa Gandasari, Kecamatan Katapang, Kabupaten Bandung.Kapolresta Bandung Kombes Pol Kusworo Wibowo mengatakan bahwa pihaknya menerima laporan pada 9 Januari 2023, bahwa ada kejadian perampokan yang dilaporkan oleh pabrik atau depo rokok hal tersebut disampaikan pada konferensi pers di Mapolresta Bandung. Rabu, 18 Januari 2023.“Didapatkan fakta bahwa, kejadian perampokan adalah rekayasa yang dilakukan oleh office boy di perusahaan tersebut, seolah-olah telah terjadi perampokan,” jelasnya.Adapun jumlah kerugiannya mencapai 150 juta rupiah, dimana tersangka melakukan dua kali melakukan pengambilan uang didalam lemari besi, 64 juta pada kali pertama dan 85 juta pada kali kedua.Modus rekayasanya, tersangka sudah mematikan cctv disekotar lemari besi dan sengaja membobol lemari tersebut seolah olah terjadi perampokan, dan melaporkannya kepada security.Dari hasil pemeriksaan bahwa, tersangka TS adalah orang dalam atau karyawan dari kantor rokok yang berada di wilayah Kecamatan Katapang.“Dari fakta-fakta tersebut kami bisa mengamankan satu orang tersangka yakni TS, kemudian Polresta Bandung bisa mengamankan uang senilai 85juta ini adalah uang hasil pencurian hari kedua,” ujarnya.“Sedangkan uang yang dicuri pada hari pertama sudah habis kemudian. Selain mengaman uang,” jelas Kusworo.Lebih lanjut Kusworo menuturkan uang tersebut di curi untuk membayar hutang, karena yang tersangka TS kalah dalam judi online.“Tersangka ini sudah bekerja kurang lebih selama 4 tahun,” terangnya.Atas perbuatannya, tersangka TS dijerat Pasal 363 KUHPidana dan terancam hukuman maksimal 7 tahun penjaraRedaktur : Wildan DamangSumber & Foto : jabarhits.com										                                                                                                                                 									"
"							        sekitarBandungcom – Pada tahun 2023 ini ada anggaran sebesar Rp. 63 Miliar yang dianggarkan Pemerintah Kota (Pemkot) Bandung untuk menambah unit Penerangan jalan umum (PJU) dan Penerangan Jalan Lingkungan (PJL).Jumlah anggaran tersebut, sebagaimana yang dikutip dari bandung.go.id untuk menambah sebanyak 47 ribu titik PJU dan PJL yang ada di Kota Bandung. Sedangkan total PJU dan PJL di Kota Bandung yang dibutuhkan saat ini sekitar 67 ribu titik.“Tahun 2023 itu alokasi anggaran PJU dan PJL anggaran sekitar Rp63 miliar. Dari total kebutuhan 67 ribu, kita baru terealisasi 47 ribu. Ada sekitar 21 ribu yang belum,” ungkap Sekretaris Daerah Kota Bandung, Ema Sumarna di sela-sela memantau PJU dan PJL di sejumlah titik, Selasa 17 Januari 2023 malam.Ema berharap, alokasi anggaran tahun 2023 ini, bisa secepatnya terealisasi. Sehingga pemetaan titik lampu bisa secepatnya dilakukan. “Secepatnya. Kalau dilelang kita kumpulkan supaya ada akselerasi sehingga pengerjaannya bisa terealisasi. Karena lelang butuh waktu. Supaya kegiatan realisasi tidak bertumpuk di ujung triwulan 4,” jelasnya. “Tahun ini Dishub (Dinas Perhubungan Kota Bandung) memetakan akan terbangun 698 PJU dan sekitar 3.000 PJL,” katanya. Pada pemantauan tersebut, Ema sempat menyambangi sejumlah jalan. Di antaranya, Jalan Cipaganti, Pasteur, Pasir Kaliki, Abdurahman Saleh, Garuda, Sudirman, Jamika, Jalan Terusan Pasir Koja.Dari sana, Ema juga memantau PJU di Jalan Pungkur, Karapitan, Martanegara, Turangga, Gatot Subroto, Ibrahim Adjie, dan Jalan Supratman. Tak hanya itu, Ema juga sengaja mampir ke sejumlah taman untuk melihat penerangan yang ada.Ema mengakui, masih terdapat jarak yang belum ideal antar PJU. Selain itu, ada sejumlah lampu yang padam.“Eksistensi lampu itu nyala, ada beberapa yang mati. Pemasangan itu harus proporsional. Jangan terhalang oleh rimbunnya pohon. Itu harus dikoordinasikan dengan DPKP (Dinas Perumahan dan Kawasan Permukiman Kota Bandung),” ucap Ema.Redaktur : Wildan DamangSumber : bandung.go.id/Yayan A.Brilyana										                                                                                                                                 									"
"							        sekitarBANDUNGcom – Jembatan Geulis, sebuah jembatan yang menghubungkan jalan Kecamatan Dayeuhkolot dan Kecamatan Balaendah yang terletak di Jl. Dayeuhkolot No. 366-348 telah mengalami kerusakan sejak tahun 2021. Hingga kini, jembatan tersebut seakan tidak mendapatkan perhatian dari pemerintah provinsi, pasalnya jembatan tersebut berada di wilayah jalan provinsi Jawa Barat.Dilansir dari ayobandung.com, Kerusakan Jembatan Geulis dayeuh kolot pernah mendapatkan penanganan, namun hanya berupa pembangunan bailey atau jembatan sementara yang dibangun di atas jembatan lama pada awal 2022 lalu.“Sudah setahun menggunakan jembatan darurat. Padahal rusaknya sejak 2021,” ujar Dani, salah seorang pengguna jalan, Minggu 15 Januari 2023.Jembatan darurat kata Dani, tidak bisa dilintasi dengan maksimal oleh pengendara. Karena hanya mampu menopang 5 ton beban di atasnya.Tidak hanya itu, jembatan juga dibuat dari plat baja yang cukup licin apabila hujan sedang turun.“Khawatir juga kalau melintas saat hujan. Jembatannya licin,” katanya.Suhendar, pengendara lainnya mengatakan jembatan geulis juga banyak dilintasi oleh kendaraan bermuatan besar, dengan kapasitas hanya 5 ton, dia khawatir kalau dibiarkan terus akan roboh.“Tidak tahu kenapa belum diperbiki juga. Padahal sudah lama seperti ini. Kalau tidak ada anggaran sepertinya tidak mungkin, untuk masjid Al Jabbar saja bisa menganggarkan 1 triliun,” katanya.Padahal, keberadaan jembatan geulis sangat vital bagi aksebilitas masyarakat. Setiap hari, walaupu sudah rusak ribuan pengendara menggunakan jebatan tersebut.Redaktur : Wildan DamangFoto : ayobandung.com/mildanabdalloh										                                                                                                                                 									"
"							 • LOKASI PELAYANAN SIM KELILING POLRESTABES BANDUNG (Kota Bandung)Senin, 16 Januari 2023BTC fashion mall PasteurDANThe Kings KepatihanSelasa, 17 Januari 2023ITC Kebon KalapaDANUbertos Ujung BerungRabu, 18 Januari 2023BTC fashion mall PasteurDANLucky Square AntapaniKamis, 19 Januari 2023The Kings Kepatihan DANPasar Modern BatununggalJumat, 20 Januari 2023ITC Kebon KalapaDANLucky Square AntapaniSabtu, 21 Januari 2023Radio Dahlia Jl. BurangrangDANPasar Modern BatununggalMinggu, 22 Januari 2023TIDAK BEROPERASIPENDAFTARAN Mall Pelayanan Publik Kota BandungDan Metro Indah MallBuka dari jam 09.00 – 12.00Buka dari Senin – Sabtu*Jadwal dapat berubah sewaktu-waktu dari Polrestabes BandungBiaya untuk memperpanjang SIM :o    SIM A Rp 80.000o    SIM C Rp 75.000o    Biaya asuransi Rp 50.000o    Biaya tes kesehatan Rp 50.000Catatan:1. Jika warga Kota Bandung membawa surat keterangan Tes Kesehatan Sendiri Dari Puskesmas atau Rumah Sakit, Tidak dikenakan Biaya Tes Kesehatan yg disebutkan diatas.2. Tes kesehatan mencakup: Tes Penglihatan, Pendengaran dan Cacat Fisik.3.Biaya asuransi, pihak satlantas polrestabes kota Bandung menghimbau dan menyarankan untuk membayar biaya tersebut.4. Mulai beroperasi mulai pukul 08.00 WIB – selesai (datang 1 jam sebelumnya lebih baik).5. Khusus Minggu di mulai pukul 06.00 WIB – selesai6. Khusus Memperpanjang SIM A dan SIM C.7. Melayani Secara Online Untuk SIM A dan C Seluruh Indonesia.8.Syarat:a.        Foto copy E-KTP 3 lembar (KTP lama tidak bisa dilayani).b.        SIM Asli dan foto copy 3 lembar yang akan diperpanjang masa berlaku.c.        Alat tulis sendiri.d.        Apabila SIM yang telah melebihi masa berlakunya, harus  di proses di SATPAS / POLRES masing masing sesuai domisili KTP dengan cara mengajukan permohonan pembuatan SIM baru.(Sumber: Satlantas Polrestabes Bandung)• LOKASI PELAYANAN SIM KELILING POLRESTA BANDUNG (Kabupaten Bandung)Senin, 16 Januari 2023The Matic Mall MajalayaDANGriya Grand Cinunuk (Cileunyi)Selasa, 17 Januari 2023Alun-Alun CicalengkaDANAlun-Alun BanjaranRabu, 18 Januari 2023Auto 2000 Rancaekek DANKantor Kecamatan CiparayKamis, 19 Januari 2023Taman kota BalaendahDANBank HIK CileunyiJumat, 20 Januari 2023Taman kota Balaendah DANBorma KatapangSabtu, 21 Januari 2023Toserba Prama Banjaran DANBORMA Katapang Minggu, 22 Januari 2023TIDAK BEROPERASI(Sumber: Satlantas Polresta Bandung)*Jadwal dapat berubah sewaktu-waktu dari Polres BandungPELAYANAN SIM POLRES CIMAHI (Kota Cimahi dan Kab. Bandung Barat)Tiap Hari SeninLokasi: Alun-Alun Kota CimahiTiap Hari SelasaLokasi: Mesjid Agung Lembang (KBB)Tiap Hari RabuLokasi: Cimahi Mall Kota CimahiTiap Hari KamisLokasi: Alun-Alun Kota CimahiTiap Hari JumatLokasi: Gerbang Tol Padalarang TimurTiap Hari SabtuLokasi: Cimahi Mall Kota Cimahi*Jadwal dapat berubah sewaktu-waktu dari Polres Cimahi(Sumber: Satlantas Polres Cimahi)Redaktur: Wildan Damang 										                                                                                                                                 									"
"							        sekitarbandung.com – Upah Minimum Regional atau disingkat UMR yang sudah familiar ditengah masyarakat sudah berganti nama menjadi UMK yakni singkatan dari Upah Minimum Kabupaten/Kota.Penetapan UMK selalu menjadi perbincangan menarik di akhir dan awal tahun, mengingat hal tersebut menyangkut hak-hak para pekerja dan kewajiban pemilik usaha.Dalam penetapannya, UMK selalu mengalami pemyesuaian dari tahun ke tahun. Hal tersebut dikarenakan banyaknya faktor-faktor yang menjadi pertimbangan pemangku kebijakan untuk menetapkan UMK ini. Dalam oengertian lain, dari tahun ke tahun selalu ada situasi dan kondisi yang mengakibatkan penetapan UMK harus berubah.Adapun UMK di Bandung Raya 2023 yang tertuang dalam Keputusan Gubernur Jabar Nomor 561.7/Kep.776- tentang penetapan UMK 2023 adalah sebagaimana berikut :1. Kota Bandung : Rp 4.048.462,69 untuk tahun 2023. Angka UMK  tersebut naik sebesar Rp273.601,91 apabila dibandingkan dengan UMK Kota Bandung tahun 2022, yakni Rp 3.774.860,78.2. Kota Cimahi :  Rp 3.514.093,25 untuk tahun 2023. Angka tersebut naik sebesar Rp 241.425,25 daripada UMK Kota Cimahi tahun 2022, yakni Rp 3.272.668.3. UMR Kabupaten Bandung Barat:  Rp3.480.795. Angka tersebut lebih besar ketimbang ditahun 2022 yang menetapkan UMK sebesar Rp. 3.248.283. 4. UMK Kabupaten Bandung : Rp 3.492.465. Angka tersebut juga mengalami kenaikan bila dibandingkan dengan tahun sebelumnya.5. UMK Kabupaten Sumedang : Rp 3.471.134,10 untuk tahun 2023. sedangkan ditahun sebelumnya sebesar Rp 3.229.929,67.Nah, itu UMK di Bandung Raya pada tahun 2023 atau penetapan pertanggal 1 Januari 2023. Kalau bos kamu ngegaji berapa?Redaktur : ibd										                                                                                                                                 									"
"							        sekitarBANDUNGcom – Masjid Raya Al-Jabbar yang diresmikan pada Jum’at 30 Desember 2022 lalu ramai dikunjungi jamaah dan wisatawan dari berbagai daerah, hal tersebut membuat kawasan sekitar Masjid Raya Al-Jabbar dipadati oleh kendaraan sejak sebelum peresmian sampai dengan hari ini.Oleh karenanya, diperlukan rekayasa lalulintas di kawasan Masjid Raya Al-Jabbar. Pemerintah Provinsi Jawa Barat melalui Laman Instagram @humas_jabar mengumumkan Uji Coba rekayasa Lalulintas di Kawasan Masjid Raya Al-Jabbar, rekayasa tersebut dilakukan guna mengurai kepadatan kendaraan di beberapa titik yang memiliki akses jalan yang sempit seperti jalan Cimincrang dan jalan Gedebage dalam.        untuk lebih lengkapnya dapat dilihat dalam skema arus lalu lintas sebagai berikut diatas.Redaktur : Wildan DamangFoto : instagram/humas_Jabar										                                                                                                                                 									"
"							        Sekitarbandung.com – Belakangan ini, potret Karang K*nt*l mendadak viral. Karang yang mirip dengan alat kelamin pria tersebut berlokasi di Geo Park Ciletuh Pelabuhan Ratu. ( 12/1/2023)Seperti yang dilansir radarsukabumi, Andri Hindayana menuturkan ada mitos berkaitan dengan Karang K*nt*l yang berkaitan dengan keperkasaan Pria.“Ada mitos juga informasi yang berkembang, mungkin seminggu ataupun sebulan sekali banyak pengunjung disana melakukan semacam ritual, konon katanya kalau laki laki yang berkunjung kesana ataupun seperti masalah mistisnya, katanya akan menjadi laki laki perkasa dalam urusan di ranjang, dan sebaliknya kalau perempuan yang berkunjung kesana konon akan mendapatkan laki laki yang dia inginkan,” terangnya .Sebagai informasi tambahan, penyematan nama Karang K*nt*l diberikan oleh warga sekitar sana menyesuaikan dengan bentukan karang.Selain itu, Karang K*nt*l diduga asli bentukan alam, tanpa ada rekayasa atau campur tangan manusiaRedaktur : ibd										                                                                                                                                 									"
"							        sekitarBANDUNGcom – Menanggapi maraknya Aksi Kejahatan Jalanan yang terjadi belakangan ini di beberapa Daerah di Jawa Barat, Kepolisian Daerah (Polda) Jabar menerangkan akan menindak tegas dengan cara tembak di tempat kepada pelaku kejahatan jalanan yang membahayakan masyarakat dan polisi jika diperlukan.“Ada beberapa kejadian pepet, rampas, begal tapi itu tidak setiap hari kejadian, tapi memang ada. Beberapa pelaku sudah kami amankan dan kami tangkap,” ujar Kapolda Jabar Irjen Pol Suntana setelah meresmikan gedung baru Mapolresta Bandung di Soreang, Kabupaten Bandung, pada Rabu 11 Januari 2023.Suntana menambahkan bahwa tindakan tegas berupa tembak di tempat itu menurutnya sudah sesuai dengan standar operasi dan hanya akan dilakukan jika memang diperlukan.“Kalau memang para pelaku kejahatan pada saat dilakukan penindakan oleh polisi melakukan perlawanan,” kata Suntana.Terakhir, ia mengingatkan kepada masyarakat untuk menjalankan pola hidup yang aman dan nyaman serta menerapkan antisipasi pribadi terhadap tindak kejahatan jalanan.“Tidak perlu nongkrong-nongkrong di suatu waktu yang tidak tepat. Upaya penjagaan dan penindakan harus kita laksanakan dalam memberikan rasa aman kepada masyarakat,” kata Suntana.Pihaknya juga akan terus mengoptimalkan patroli guna mencegah terjadinya tindakan yang tidak diinginkan.“Patroli akan terus dioptimalkan baik yang dilakukan oleh polisi dan teman-teman TNI, serta patroli dengan masyarakat sekitar,” ucapnya.Artikel ini telah tayang sebelumnya di Tribunjabar.id dengan Judul Polisi Akan Lakukan Tindak Tembak di Tempat Pelaku Kejahatan Jalanan di Jawa Barat, Kata Kapolda										                                                                                                                                 									"
"							        sekitarbandungcom – Mainan lato-lato yang belakangan ini sedang viral dan digandrungi anak-anak, sedang mendapatkan sorotan khusus para stakeholder terkait. Dalam hal ini DPRD dan Dinas Pendidikan setempat. ( 12/1/2023)Walau dianggap memiliki beberapa manfaat seperti melatih motorik anak dan mengurangi kecanduan kepada gadget, lato-lato ditakutkan mengganggu konsentrasi anak saat melakukan proses kegiatan belajar mengajar disekolah. Dinas Pendidikan di Bandung Raya kemudian mengeluarkan surat edaran kepada sekolah-sekolah terkhusus pendidikan dilevel SD-SMP dan SMA didaerahnya.Hal tersebut diambil guna mencegah sesuatu yang tidak di inginkan.Namun begitu, Pemerintah membolehkan siswa bermain lato-lato disaat proses kegiatan belajar mengajar usai.Sebagai keterangan tambahan, Bandung Raya yang dimaksud adalah Kota Bandunf, Kabupaten Bandung, Kota Cimahi dan Kabupaten Bandung Barat.Redaktur : ibd										                                                                                                                                 									"
"							        sekitarBANDUNGcom – Kejadian Pembunuhan yang menimpa korban M Ikbal Sentana pada tanggal 3 Januari 2023 di Kec. Rancasari Kota Bandung, akhirnya dapat dituntaskan dengan tertangkapnya pelaku bernama Budi Saepuloh alias Kadal.Pelaku ditangkap oleh tim gabungan Sat Reskrim Polrestabes Bandung dan Polsek Rancasari pada hari Senin 9 Januari 2023 pukul 18.30 WIB di salah satu penginapan di bilangan Jakarta Barat. Sebelumnya pelaku sempat melakukan perlawanan, namun setelah tindakan tegas dengan menembak kaki pelaju, akhirnya pelaku menyerah.Dari keterangan yang didapat, pelaku merupakan residivis 2 kasus penganiyayaan sebelumnya. Setelah dilakukanproses interogasi, akhirnya pelaku mengakui perbuatannya kepada pihak kepolisian dan ditetapkan sebagai tersangka. Pelaku diancam dengan pasal 338 dan atau pasal 351 ayat 3 KUHP. Beberapa barang bukti diamanakan seperti sebuah telefon genggam, sebilah celurit, dan rekaman CCTV.Redaktur : Wildan Damang										                                                                                                                                 									"
"							        Sekitarbandungcom – Priiiit! Persib Bandung berhasil mengamankan 3 point di Laga El Clasico Indonesia ( 11/01/2023). Laga antara Persib Bandung melawan Persija Jakarta tersebut diselenggarakan di Stadiun Gelora Bandung Lautan Api.Goal  Ciro Alves di menit 63′ menjadi goal satu-satunya di Laga bergengsi tersebut.Alhasil, Persib Bandung merangkak naik ke peringkat 4 klasemen sementara Liga 1 Indonesia.Dari 17 pertandingan, Persib Bandung mampu mengumpulkan 33 point. Hanya selisih 1 point dengan PSM diperingkat pertama.redaktur : ibd										                                                                                                                                 									"
